nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
leader,73.00000000000006,45.229568735551595,1355.0,19.562121277177972,0.33333333333333304,1.7288445519677016,153.7075144552146,154.77124697077585,26.206194848097663,35.13908025184207,45.229568735551595,74.27916144119729,1335.437878722822,23954.13888888889,39.14008118935522,19.57004059467761,2.105582389797459,0.5420118469069357,0.2970263034874768,
leader,71.00000000000006,59.49982105978947,1265.0,11.424244036134322,0.3333333333333331,1.6795827209409142,144.4368374065287,145.46487057509304,29.641825687685603,35.63141543221564,59.49982105978947,72.19033966050685,1253.5757559638657,21160.02857142857,36.55892422829121,18.279462114145606,2.0343216536130786,0.2388624497746882,0.31519970716980394,
miRNA,71.99999999999999,46.74104938642421,1330.0,8.555136271329081,0.3333333333333334,1.717066640519951,153.28405005087777,154.35974079229592,22.55458569314686,27.851488405756914,46.74104938642421,81.17623070362656,1321.444863728671,23826.929577464787,53.32474229786965,26.662371148934824,2.128945139595525,0.49435575205362603,0.3460213972113803,
miRNA,80.00000000000003,51.68157252234456,1714.0,10.0,0.3333333333333332,1.8298708533196106,186.65476152512156,187.8324057723476,28.875388202501885,31.83423901176275,51.68157252234456,74.4734643085619,1704.0,35281.012658227846,42.639225296799154,21.319612648399577,2.3331845190640186,0.45514661259542755,0.22958993280721726,
miRNA,57.999999999999986,39.21315531056664,994.0,5.908091701388123,0.33333333333333337,1.5885843076882726,126.82271089990152,127.93035385942028,17.39361198311472,21.730112269041523,39.21315531056664,53.50073423391686,988.0919082986119,16366.17543859649,31.770621964875335,15.885310982437668,2.186598463791406,0.44440411081248854,0.2834242036369544,
miRNA,61.0,37.025649858424195,979.0,2.128066253390063,0.3333333333333333,1.6740106510600297,124.15313125330346,125.18346536184401,11.658410394134396,20.89323063807994,37.025649858424195,68.61160832416016,976.8719337466099,15670.9,47.71837768608022,23.85918884304011,2.0352972336607125,0.5793091942078078,0.2368704837384549,
miRNA,205.9999999999999,126.16706041581824,10774.0,4.3385928688712525,0.33333333333333354,2.9941880950311357,743.8454140478383,745.6574640265708,77.63018857619784,90.10917610579922,126.16706041581824,207.2506092449111,10769.661407131129,556005.0536585366,117.14143313911187,58.570716569555934,3.610900068193392,0.32197391316731605,0.24420912650897525,
miRNA,76.99999999999999,53.37664103975108,1685.0,6.458278836531489,0.3333333333333334,1.8429661955689263,187.26451879627382,188.4924960114635,23.417143306992784,31.804175327689396,53.37664103975108,69.09200580598565,1678.5417211634685,35529.42105263158,37.28783047829626,18.64391523914813,2.4320067376139463,0.3784490374166753,0.28020508615421325,
miRNA,160.99999999999994,99.37606570063016,7065.0,13.438677691382747,0.3333333333333334,2.6694700930535284,552.3477165699157,554.0711145692401,59.16392953349275,72.41594490438493,99.37606570063016,138.67923502021551,7051.5613223086175,306994.8,66.26329011583059,33.13164505791529,3.430731158819354,0.3347018505773227,0.19280063164929898,
miRNA,114.99999999999999,59.15055024371834,3515.0,12.55764714955459,0.33333333333333337,2.2502746814433063,324.2653234621303,325.68443450246895,31.86905115344302,41.05572809000084,59.15055024371834,117.91992187818681,3502.4423528504453,106070.35087719298,76.86419378818597,38.432096894092986,2.81969846488809,0.5167014082170653,0.22578756471653308,
miRNA,133.0,88.57097925117851,4909.0,6.726686767968091,0.33333333333333337,2.432973790369905,420.1809134170661,421.76950476713597,41.00693087897073,54.851603886772494,88.57097925117851,114.93538951495174,4902.273313232032,177889.51515151514,60.08378562817924,30.04189281408962,3.1592549880982412,0.3172135096821151,0.20931522210898804,
miRNA,102.00000000000006,66.22054341291393,2662.0,13.83302970681133,0.33333333333333315,2.0729752491704283,258.7585747371476,260.0364026306111,30.521458382481924,41.08364832825404,66.22054341291393,105.81345266472479,2648.1669702931886,67618.93069306931,64.72980433647075,32.364902168235375,2.5368487719328185,0.41482053249943485,0.2699738712388225,
miRNA,128.0,73.09663039019358,4206.0,19.920138691444293,0.3333333333333333,2.359719544592539,370.19184215754944,371.64643260246925,34.71015383894338,45.75740815169908,73.09663039019358,126.36166542932098,4186.079861308555,138121.07086614173,80.6042572776219,40.30212863881095,2.892123766855855,0.444931762594921,0.3006070070861741,
miRNA,87.00000000000001,48.799136716342886,1905.0,5.161853907070238,0.33333333333333326,1.9109818563438639,204.27922067601494,205.46345796306343,18.45643910409405,27.784516560392106,48.799136716342886,78.74631204267757,1899.8381460929297,42215.232558139534,50.96179548228547,25.480897741142734,2.348037019264539,0.5610095313254112,0.18871368894815133,
miRNA,94.00000000000001,61.669403104667936,2294.0,10.049181212105504,0.33333333333333326,2.0149677374951347,232.4779559442142,233.72449547479238,30.031416961266043,38.88542408284803,61.669403104667936,91.55185509622177,2283.9508187878946,54627.13978494624,52.66643101337374,26.33321550668687,2.4731697440873845,0.4172085490517241,0.31219298522385597,
miRNA,85.99999999999999,58.999257544638475,1860.0,12.292641824461844,0.3333333333333334,1.9024352074260547,195.5914108543624,196.73858439115418,28.807891194525,42.070828570038685,58.999257544638475,89.63179013174576,1847.707358175538,38706.07058823529,47.560961561707074,23.780480780853537,2.2743187308646795,0.41414000242781046,0.29491602781336806,
miRNA,100.0,68.22503803573937,2562.0,18.0,0.33333333333333337,2.02564077639932,250.15195382007312,251.4121731501496,39.02536289627975,52.11099612618547,68.22503803573937,94.57227892581716,2544.0,63208.080808080806,42.46128279963169,21.230641399815845,2.501519538200731,0.3810679246636876,0.22260645839906007,
miRNA,145.99999999999997,88.46040158899908,6282.0,10.586597813940159,0.33333333333333337,2.6205875855908616,515.3658894416665,517.139959712102,42.712694050480074,51.99228944755638,88.46040158899908,128.70108804236847,6271.41340218606,267433.73793103447,76.7087985948121,38.35439929740605,3.529903352340182,0.3349441605846542,0.23672083455799384,
miRNA,82.00000000000001,50.53481057036126,1758.0,9.866781404702317,0.33333333333333326,1.8854824456627473,191.23807152342863,192.4149323021462,25.570262638959683,29.18247817543721,50.53481057036126,80.93565568290714,1748.1332185952976,37023.50617283951,51.75317750746993,25.876588753734964,2.3321716039442513,0.49360238542957613,0.27547728263020566,
miRNA,79.0,46.789441193279096,1907.0,2.5260042400803515,0.3333333333333333,1.9218340449723343,210.90282122342506,212.25045679634334,17.14576160210915,24.51769825143522,46.789441193279096,80.53328423170124,1904.4739957599197,45050.256410256414,56.015585980266025,28.007792990133012,2.6696559648534817,0.4581810516313273,0.3075815352833716,
miRNA,156.0,85.11357232980895,6674.0,10.999999999999998,0.3333333333333333,2.737844618484311,534.490411513621,536.2118021586186,32.059820372699754,44.55423921068819,85.11357232980895,142.8627664793537,6663.0,287523.0967741935,98.3085272686655,49.15426363433275,3.4262205866257753,0.3978729616651949,0.19367458244417926,
miRNA,100.00000000000004,62.817953665941154,2510.0,14.0,0.3333333333333332,2.0571176441900665,247.5196961859803,248.7666546883816,32.41186239701354,41.30872848705307,62.817953665941154,101.38038526514705,2496.0,61884.84848484849,60.07165677809399,30.035828389046994,2.475196961859802,0.4506556072950396,0.26809325782377147,
miRNA,146.00000000000003,87.25398274504857,6654.0,6.0,0.33333333333333326,2.623417051093357,543.878662938711,545.7508841827074,49.16827432326991,61.93492290701373,87.25398274504857,126.06569232173624,6648.0,297844.0275862069,64.13076941472251,32.065384707361254,3.72519632149802,0.32403928260872844,0.2263991409924852,
miRNA,155.0,104.40250507520197,6445.0,12.606431000126712,0.3333333333333333,2.6268294870938833,511.798788587859,513.4577841496767,47.81336467283335,58.64032532976387,104.40250507520197,139.39809204749855,6432.393568999873,263638.8961038961,80.75776671773468,40.37888335886734,3.301927668308768,0.29658625256463717,0.23132391926865284,
miRNA,140.0,90.21182665100437,5714.0,2.171919906279551,0.3333333333333333,2.5250747094251715,476.7095551800907,478.42126465576354,33.48815994425322,54.76066272693838,90.21182665100437,135.77746109406928,5711.82808009372,228886.90647482013,81.0167983671309,40.50839918356545,3.4050682512863624,0.3133239483537521,0.2375835235805011,
miRNA,135.99999999999994,78.0,5478.0,7.8901993159669175,0.3333333333333335,2.5289541788914818,463.8210861959598,465.53577258418665,38.57251121342054,52.41714124945135,78.0,143.0872940699862,5470.109800684033,216723.55555555556,90.67015282053485,45.335076410267426,3.4104491632055884,0.37514465206199477,0.28883429641652525,
miRNA,150.0,89.3798578355694,6162.0,13.786148959313422,0.3333333333333333,2.6088756543632483,496.97283627981125,498.637741567399,45.306181149773245,54.46218831598489,89.3798578355694,156.15647926603185,6148.213851040687,248639.59731543623,101.69429095004696,50.84714547502348,3.3131522418654082,0.36593635148078535,0.2881531920375547,
miRNA,127.00000000000007,72.19911364063408,4941.0,13.5261834423789,0.33333333333333315,2.46460801618896,432.38640126627485,434.09882935893023,39.83579402137953,49.915812577347594,72.19911364063408,117.34453536354658,4927.473816557621,188441.79365079364,67.42872278619899,33.714361393099495,3.4046173328053118,0.38022162259643894,0.23385139413023873,
miRNA,116.0000000000001,81.77233734282397,3706.0,5.066432412876768,0.33333333333333304,2.2465131487390457,338.2927726097618,339.7604271042862,36.20181834973225,43.92066904892398,81.77233734282397,108.17466162151247,3700.9335675871234,115437.14782608696,64.25399257258849,32.12699628629424,2.916317005256565,0.30353290488407364,0.2683424055904493,
miRNA,102.00000000000007,63.21506412369262,2902.0,13.783265888822438,0.3333333333333331,2.107467123272267,281.7800560721074,283.1715709845559,35.7158003717705,44.67320000286936,63.21506412369262,94.6794631652455,2888.2167341111776,80186.13861386139,50.006263162376136,25.003131581188068,2.7625495693343844,0.4129277609311966,0.21291787438173074,
miRNA,75.99999999999997,44.07382069643446,1464.0,5.325757925089634,0.3333333333333334,1.8061152455809621,167.88686666919483,169.00240629450616,14.165602123798845,22.16013775914434,44.07382069643446,75.82677570526457,1458.6742420749104,28561.81333333333,53.666637946120225,26.833318973060113,2.2090377193315116,0.5704945229540741,0.210109613949984,
miRNA,150.99999999999991,96.11583271714733,6145.0,13.713500671257592,0.33333333333333354,2.6236329026792182,495.28779512521805,496.93601197739736,41.558334251618085,54.936658771970286,96.11583271714733,145.47777224588634,6131.286499328742,246945.4,90.54111347391606,45.27055673695803,3.2800516233458166,0.33243803596438415,0.22117234457305512,
miRNA,191.99999999999986,103.45447950201076,11048.0,5.7386637300176835,0.3333333333333336,3.0601165435585314,792.3307390225373,794.4021954699894,48.82766865757825,62.74762489459157,103.45447950201076,165.860851549882,11042.261336269983,631074.8481675392,103.11322665529043,51.556613327645216,4.126722599075718,0.33525969448272464,0.19879949942110947,
miRNA,86.99999999999999,60.34008331779272,1931.0,8.145278197779922,0.33333333333333337,1.889717736454285,201.3156725145859,202.48272966836822,37.08141253238201,46.2351453787447,60.34008331779272,77.05773866441764,1922.8547218022202,40999.25581395349,30.822593285672944,15.411296642836472,2.3139732472940913,0.3972852637234542,0.1773574330404669,
miRNA,135.0,78.43376426908969,4839.0,7.504511746925792,0.3333333333333333,2.454217042489006,413.29408415800003,414.83335981802435,29.662049899746442,44.977534099995665,78.43376426908969,140.91686550842698,4831.495488253075,172086.71641791044,95.93933140843131,47.96966570421566,3.06143766042963,0.41060037802974225,0.25324026434890784,
miRNA,83.00000000000006,61.97743422223316,1917.0,6.662550931949436,0.3333333333333331,1.8843528185881862,205.15847533065752,206.40565080182964,24.609331443532493,35.41037084489703,61.97743422223316,79.81130667106126,1910.3374490680505,42603.29268292683,44.40093582616423,22.200467913082115,2.471788859405511,0.30740966090556765,0.2284799530380339,
miRNA,73.99999999999997,50.83959458203809,1548.0,13.8386479999917,0.3333333333333335,1.7853211033643523,174.94570586327632,176.13988836709476,23.431945910816438,31.979231362005596,50.83959458203809,75.12805960741768,1534.1613520000083,31025.260273972603,43.14882824541209,21.574414122706045,2.3641311603145456,0.397158740827778,0.28389184286334646,
miRNA,103.0,56.91215804418954,2965.0,6.862409120555032,0.33333333333333337,2.207091113126431,289.8033816227823,291.2205215242613,25.76933700745105,31.14143476060859,56.91215804418954,91.30835721349257,2958.137590879445,84809.39215686274,60.16692245288398,30.08346122644199,2.8136250642988574,0.47709424608233103,0.20719663298454655,
miRNA,94.0,51.49149490537144,2398.0,9.188903335583928,0.3333333333333333,2.0249201981754563,243.62676371860294,244.93308280786295,28.659739938812358,38.43996318991775,51.49149490537144,101.85955796219906,2388.8110966644163,59992.215053763444,63.419594772281314,31.709797386140657,2.5917740821127975,0.5234462476018518,0.332111818304909,
miRNA,103.99999999999999,72.02257735283953,2710.0,1.320953645589076,0.33333333333333337,2.087118950532805,261.62186452970633,262.88880590821026,40.058541777446266,45.63621077965161,72.02257735283953,103.01220307258575,2708.6790463544107,69110.52427184465,57.375992292934136,28.687996146467068,2.5155948512471764,0.36668291510699996,0.24145188298391676,
miRNA,106.00000000000003,66.78539290364455,2844.0,3.9270188111866595,0.33333333333333326,2.1378011278616227,271.72780498138206,273.01868067954615,28.106348179020195,46.51166726317582,66.78539290364455,110.932398737402,2840.072981188813,74539.2,64.42073147422617,32.21036573711309,2.5634698583149245,0.4329473065780921,0.22338170749702202,
miRNA,105.00000000000006,66.79073007499257,2869.0,22.65971554652953,0.33333333333333315,2.102539945878383,274.90361947417136,276.22210962584774,39.55290969126332,44.74870852847199,66.79073007499257,108.13988663685083,2846.3402844534703,76298.65384615384,63.391178108378845,31.695589054189423,2.618129709277821,0.41697453818279884,0.30101108341323973,
miRNA,104.99999999999999,68.69621670477056,2829.0,15.513671207102266,0.33333333333333337,2.106864353891954,270.7397274136177,272.0382467453937,33.469584913208315,46.4115892846917,68.69621670477056,112.24891485660619,2813.486328792898,74004.80769230769,65.83732557191449,32.918662785957245,2.578473594415407,0.40227324939018255,0.29669378369662974,
miRNA,98.99999999999999,64.95088680896437,2463.0,11.503032730182731,0.33333333333333337,2.0333796627221603,243.02263269086689,244.2593970786477,33.60719535382566,48.448787807217876,64.95088680896437,89.93299141482615,2451.496967269817,59662.65306122449,41.48420360760827,20.742101803804136,2.4547740675845144,0.4203202740505316,0.20102842042189417,
miRNA,151.99999999999991,87.6305103703804,5914.0,9.363826226837354,0.3333333333333335,2.576891850039031,477.5793127847981,479.15809167871936,47.5897401732544,57.49148802699143,87.6305103703804,135.0664231366944,5904.636173773162,229592.47682119205,77.57493510970296,38.78746755485148,3.141969163057884,0.40434847934017415,0.23755478345739078,
miRNA,125.0,77.65472557843506,3981.0,15.679032896020876,0.3333333333333333,2.312019505472452,350.54243680330626,351.9530760512479,47.591087240501764,56.059204793879296,77.65472557843506,115.3341255616734,3965.320967103979,123870.96774193548,59.27492076779411,29.637460383897054,2.80433949442645,0.4051886686244293,0.21028598492662545,
miRNA,119.0,77.90218964954806,3653.0,2.624128367856734,0.3333333333333333,2.2826351359788677,329.57851871746743,330.9720916085355,41.69843907721692,49.58975874644122,77.90218964954806,121.37311158901446,3650.375871632143,109542.52542372882,71.78335284257324,35.89167642128662,2.7695673841803985,0.37409425690467896,0.26678185337407817,
miRNA,95.00000000000006,54.05929718783788,2961.0,7.0138329688618555,0.33333333333333315,2.1767635200572384,299.96999849985,301.56136244411175,21.014505684476962,32.69261827123769,54.05929718783788,86.64129554963367,2953.986167031138,90939.25531914894,53.94867727839598,26.97433863919799,3.157578931577367,0.409447974966563,0.26973967002751575,
miRNA,91.00000000000004,58.48858239622126,2161.0,10.782822364618955,0.33333333333333315,1.9773403673451406,222.37355957937083,223.60555548654074,25.83814663523551,35.19879380328007,58.48858239622126,93.9071989118732,2150.217177635381,49999.444444444445,58.708405108593126,29.354202554296563,2.4436654898831947,0.4386054394048761,0.26157533440417385,
miRNA,83.99999999999996,48.928045412401296,1774.0,12.207400865370014,0.3333333333333335,1.8886490376837568,190.68822721919673,191.8335121545299,26.60956189497123,35.23381761655055,48.928045412401296,81.6708614418929,1761.7925991346299,36800.096385542165,46.43704382534234,23.21852191267117,2.2700979430856765,0.5517690593549334,0.2120748677304422,
miRNA,77.99999999999997,38.74798329451663,1522.0,8.157304416212254,0.3333333333333335,1.8489947031200433,172.77731332556368,173.89562476292585,18.88325243148821,23.341314341552668,38.74798329451663,77.68956692028111,1513.8426955837876,30239.68831168831,54.34825257872844,27.17412628936422,2.2150937605841508,0.6815481028725265,0.21848099796055265,
riboswitch,117.0,79.2302143189091,3555.0,15.730577659841874,0.3333333333333333,2.222430302454175,323.669584607513,325.06171827770675,39.96292931342718,45.21677820734298,79.2302143189091,113.95685752432311,3539.269422340158,105665.12068965517,68.74007931698013,34.370039658490064,2.76640670604712,0.3500772467721162,0.2891085544928401,
riboswitch,135.0000000000001,88.72272675342028,4689.0,8.532016925359963,0.33333333333333304,2.409690704695528,398.28381840089867,399.76718971189877,41.85336686461687,57.7331187572953,88.72272675342028,131.92546306510863,4680.46798307464,159813.80597014926,74.19234430781333,37.096172153906664,2.950250506673321,0.3485750947581712,0.22712596960462444,
riboswitch,135.99999999999997,87.82249165865565,5404.0,22.99018813096818,0.3333333333333334,2.511683886481233,457.86242475223924,459.5550827420735,35.437599483162415,43.621320343559645,87.82249165865565,131.4094854230097,5381.009811869032,211190.87407407406,87.78816507945005,43.89408253972503,3.366635476119407,0.3156680199346848,0.2773690264536555,
riboswitch,190.0000000000002,114.39246274181517,10500.0,9.733294593946873,0.333333333333333,2.9692400419269807,753.9946949415493,755.986758373438,55.334875590499,79.70317893375872,114.39246274181517,186.3606189486946,10490.266705406053,571515.9788359789,106.65744001493587,53.328720007467936,3.968393131271308,0.30082786164979414,0.2799654170967147,
riboswitch,109.00000000000003,71.85160618737694,3433.0,11.164196567542238,0.33333333333333326,2.2034630497936516,322.27938190334174,323.76797819380425,38.34298727803861,47.73902637483447,71.85160618737694,106.25481462015799,3421.835803432458,104825.70370370371,58.51578824532352,29.25789412266176,2.9566915770948774,0.34580301345896824,0.26742554691122233,
riboswitch,105.00000000000003,68.17664582259717,2923.0,14.966367016241776,0.33333333333333326,2.116420029600468,279.83209251263514,281.17422056030017,33.994899142164456,46.59502534275792,68.17664582259717,117.55969530000323,2908.0336329837583,79058.94230769231,70.9646699572453,35.48233497862265,2.6650675477393815,0.394772670783715,0.3314504102236836,
riboswitch,113.99999999999999,78.82387488413282,3386.0,7.8538934459836405,0.33333333333333337,2.215326194295113,312.21466973862715,313.59310765407713,33.03240094028064,41.056773660872516,78.82387488413282,120.98215387459696,3378.1461065540166,98340.63716814159,79.92538021372445,39.962690106862226,2.7387251731458524,0.3379994137877806,0.30057088206169774,
riboswitch,88.0,58.74516600406097,2002.0,4.446422660553331,0.3333333333333333,1.966201991692379,209.27016031914346,210.46942607026045,27.041526668274187,31.17255021255056,58.74516600406097,97.61523600500232,1997.5535773394467,44297.379310344826,66.44268579245175,33.22134289622588,2.3780700036266302,0.41938373752843455,0.3260912225924033,
riboswitch,106.00000000000001,72.5940379468114,2958.0,16.613386257736106,0.3333333333333333,2.1165495816568574,281.1725448901439,282.5082889639406,41.55206628991003,45.935974277182865,72.5940379468114,99.20881000670543,2941.3866137422638,79810.93333333333,53.27283572952257,26.636417864761285,2.6525711782089045,0.35642842084287313,0.26039073715952155,
riboswitch,135.99999999999986,92.36983217946559,4732.0,16.788191023254136,0.3333333333333337,2.42452190177309,400.3223700969008,401.80230996884063,42.534801804921685,56.958297998830496,92.36983217946559,139.7714019317912,4715.2118089767455,161445.0962962963,82.8131039329607,41.40655196648035,2.943546838947803,0.3269627511196036,0.2628801298965393,
riboswitch,108.99999999999997,61.94064208483694,3387.0,9.992945058451257,0.3333333333333334,2.236343507698926,320.9018541548179,322.38408769664795,34.10790856653994,44.77439802690156,61.94064208483694,93.13893944773116,3377.0070549415486,103931.5,48.3645414208296,24.1822707104148,2.9440537078423668,0.43994159559258345,0.18741385077666847,
riboswitch,90.99999999999999,57.5688239232272,2203.0,11.300277510068028,0.33333333333333337,1.9842504021906864,226.43321311150453,227.68770034608565,29.608738245162797,35.87935838741493,57.5688239232272,82.48521956334619,2191.699722489932,51841.688888888886,46.60586117593126,23.30293058796563,2.488277067159391,0.4429276379208995,0.19819068802881334,
riboswitch,108.00000000000001,72.68138962397273,3234.0,16.54906268733958,0.3333333333333333,2.1349742682491555,304.138126514911,305.5560275650088,43.40653598187906,55.90195747794469,72.68138962397273,105.68329155379718,3217.4509373126602,93364.48598130842,49.781334075852484,24.890667037926242,2.816093764026953,0.3483806267310821,0.28225663351573427,
riboswitch,99.00000000000001,68.64547752380929,2565.0,9.164731328150909,0.33333333333333326,2.038496739332098,251.83724903198893,253.118871807904,35.65818521306321,42.842215969099605,68.64547752380929,102.06169808429404,2555.835268671849,64069.163265306124,59.21948211519443,29.609741057597216,2.543810596282716,0.361596895529164,0.31638915885625823,
riboswitch,122.99999999999996,87.6467570530522,3935.0,20.0,0.3333333333333334,2.284080197654743,348.4422477255019,349.8673753408123,43.77821438599247,54.903084798804315,87.6467570530522,111.53388699898534,3915.0,122407.18032786885,56.63080220018102,28.31540110009051,2.832863802646358,0.3043825182886425,0.23591753667399276,
riboswitch,141.0,100.84754753637573,5015.0,4.710763455234917,0.3333333333333333,2.4566574943071875,415.453968569323,416.93509258465093,46.0475636887371,62.25002435148631,100.84754753637573,143.55284928865638,5010.289236544765,173834.87142857144,81.30282493717007,40.651412468585036,2.9464820465909436,0.289941525425032,0.2903785481114005,
riboswitch,107.00000000000001,76.63499748345616,2995.0,3.0383812636573695,0.33333333333333326,2.1474473915575594,284.66120213334307,286.00079166007333,28.659168431453878,39.24250989549234,76.63499748345616,102.63122195539931,2991.9616187363426,81796.45283018867,63.38871205990697,31.694356029953486,2.6603850666667572,0.32001202435363907,0.2543667278076092,
riboswitch,125.00000000000006,79.69055774396327,4075.0,6.564623907647297,0.33333333333333315,2.319007064919693,358.87323667278395,360.31740040172645,38.87117362686572,51.44538229736898,79.69055774396327,129.22480299266905,4068.4353760923527,129828.62903225806,77.77942069530008,38.88971034765004,2.87098589338227,0.37876417876222984,0.2748019538409606,
riboswitch,101.99999999999994,74.83961121120677,2628.0,16.325151380676555,0.33333333333333354,2.039453934645241,253.66513359151278,254.91780853622387,42.649252424284654,54.5346817957705,74.83961121120677,98.99999999999997,2611.6748486193233,64983.08910891089,44.46531820422947,22.232659102114734,2.4869130744265973,0.32121547495601793,0.23711447465967447,
riboswitch,179.99999999999997,123.21296481601435,8410.0,25.080384793890182,0.33333333333333337,2.7713594475928502,619.1607222684592,620.8878127147075,68.36212921576045,86.14505906847225,123.21296481601435,164.46935204706375,8384.91961520611,385501.67597765365,78.3242929785915,39.16214648929575,3.439781790380329,0.27514843791736965,0.24199277155228588,
riboswitch,168.00000000000006,101.58600609817687,7410.0,6.41136769860465,0.3333333333333332,2.766435625739915,567.8450492872153,569.5426466449245,53.5738296525946,71.60642902849355,101.58600609817687,154.45887889281843,7403.588632301396,324378.8263473054,82.85244986432488,41.42622493216244,3.380030055281042,0.3508738553863719,0.20558864440158348,
riboswitch,158.0,109.44102890993142,6570.0,9.6573094301504,0.3333333333333333,2.6103375931665527,515.6083785199771,517.2478369609335,53.54390836180598,77.15046854659855,109.44102890993142,149.40617391678862,6560.34269056985,267545.32484076434,72.25570537019007,36.127852685095036,3.2633441678479564,0.28253403035917024,0.22398752200497235,
riboswitch,100.99999999999993,64.4094659323288,2703.0,11.169926130063965,0.33333333333333354,2.0818342906218783,263.4350014709511,264.7488999032857,29.86655182884656,43.3204637993525,64.4094659323288,105.51834876938095,2691.830073869936,70091.98,62.19788497002845,31.098942485014224,2.608267341296547,0.4166933079889837,0.26182414477028887,
riboswitch,191.99999999999991,124.68881748326368,10542.0,6.0,0.3333333333333335,2.9610382090629614,752.9714470018104,754.9400031638033,64.53589667378165,79.19440040893997,124.68881748326368,181.99656085278107,10536.0,569934.4083769633,102.8021604438411,51.40108022192055,3.921726286467764,0.26818221109747237,0.2873777336658701,
riboswitch,214.99999999999997,126.81463511376043,12795.0,20.891560228648025,0.3333333333333334,3.125143674214521,865.7505414378902,867.7709655192036,69.70978259170838,87.93650237308401,126.81463511376043,197.11783939997616,12774.108439771351,753026.4485981308,109.18133702689215,54.590668513446076,4.026746704362281,0.3055800510610459,0.22278109591500445,
riboswitch,187.0,113.53828142030291,9769.0,21.342358759576932,0.33333333333333337,2.8921937891892013,706.9695891620798,708.8674975143507,65.63711820566603,77.205216143316,113.53828142030291,172.3396345430416,9747.657641240423,502493.12903225806,95.1344183997256,47.5672091998628,3.780586038299892,0.31173215809791466,0.24914119293406065,
riboswitch,218.99999999999983,138.3590903355519,12131.0,16.553995531630626,0.3333333333333336,3.080850883439306,811.6501709480506,813.5096239485313,82.58288157247522,97.47100924572223,138.3590903355519,221.83141618174113,12114.44600446837,661797.9082568807,124.3604069360189,62.18020346800945,3.7061651641463524,0.2980628079099215,0.2640988372237631,
riboswitch,174.00000000000006,110.88054020949232,8202.0,17.277519109690573,0.3333333333333332,2.78012364802649,614.0309438456665,615.8030426063491,65.28512020740769,74.52355937795342,110.88054020949232,172.10545475906216,8184.722480890309,379213.387283237,97.58189538110874,48.79094769055437,3.5289134703773923,0.3083857275751847,0.2738857191329188,
riboswitch,182.99999999999977,111.41385881089838,10117.0,22.22349375542514,0.33333333333333376,2.945955534647275,740.4606674226526,742.492113400229,54.5659087487168,70.49310113191387,111.41385881089838,174.15604455015074,10094.776506244574,551294.5384615385,103.66294341823686,51.83147170911843,4.046233155315046,0.2900335331987604,0.26263880361534414,
riboswitch,178.9999999999999,112.25248573122519,8793.0,14.954458620245703,0.33333333333333354,2.8350486880474426,651.3324803815636,653.159503550742,55.21948849526373,67.74274393936763,112.25248573122519,165.7286491731365,8778.045541379754,426617.3370786517,97.98590523376886,48.99295261688443,3.6387289406791288,0.3074352175543556,0.2423494926707024,
riboswitch,144.00000000000003,94.44501478491252,5238.0,13.380387912297223,0.33333333333333326,2.509468269614203,430.91762553880295,432.4217055936617,48.49660865787249,60.706276097181906,94.44501478491252,151.6845777777656,5224.619612087703,186988.53146853147,90.97830168058371,45.489150840291856,2.992483510686131,0.3449962285932898,0.24275775299813226,
riboswitch,167.99999999999994,113.44438748520551,7542.0,14.919724323046704,0.3333333333333334,2.736296251126078,576.2464750434488,577.9691888271666,46.51113815542784,58.928932188134524,113.44438748520551,158.85064499158784,7527.0802756769535,334048.38323353295,99.92171280345332,49.96085640172666,3.4300385419252915,0.2840222797580547,0.2797427462239309,
riboswitch,126.99999999999999,79.95987402997605,4071.0,14.543726354646406,0.33333333333333337,2.333132793066861,357.2730048576298,358.6879529884543,36.11685834754436,45.55544147473715,79.95987402997605,137.35193879209575,4056.4562736453536,128657.04761904762,91.7964973173586,45.8982486586793,2.8131732665955105,0.39499311728381786,0.281468808585233,
riboswitch,97.00000000000001,65.94012498865695,2745.0,11.587414279290794,0.3333333333333333,2.0940150252092877,273.7224872019104,275.14443176872277,29.85201190904659,35.898882920829976,65.94012498865695,95.00374171673627,2733.412585720709,75704.45833333333,59.104858795906296,29.552429397953148,2.8218813113599004,0.340416404901712,0.32971895894950776,
riboswitch,157.99999999999994,113.37642657236312,6954.0,10.860773609962695,0.3333333333333334,2.6698842440210346,546.9478951417585,548.6870025356828,47.7951486720492,58.901625290165626,113.37642657236312,146.22674995938326,6943.139226390037,301057.4267515924,87.32512466921763,43.662562334608815,3.4616955388718904,0.2447595492587347,0.2985086127397954,
riboswitch,135.0000000000001,85.0,5209.0,19.869595901184997,0.33333333333333304,2.4890002015519963,442.35053973065305,443.9980334768875,50.82490062437234,59.69283047940695,85.0,118.9905862612352,5189.130404098815,197134.25373134328,59.29775578182824,29.64887789091412,3.276670664671501,0.3390975855739551,0.27430270881959623,
